cache_lines,MRC
256,0.0160851
512,0.010831674938139944
768,0.009031651201390852
1024,0.00748024753412699
1280,0.00655775521534761
1536,0.005684589984374662
1792,0.005143687975436547
2048,0.004735792291044523
2304,0.00439504928434655
2560,0.004100674461870424
2816,0.0038356721700998093
3072,0.00361967220842512
3328,0.00344084978776504
3584,0.0032851032066457155
3840,0.0031492281889901816
4096,0.00304312262813077
4352,0.0029365660148956644
4608,0.0028478819009952524
4864,0.002760525685288895
5120,0.0026825044495500036
5376,0.002606904462963862
5632,0.0025359376863809003
5888,0.002478848889293443
6144,0.0024255705826758903
6400,0.0023662337405479465
6656,0.0023096825978923246
6912,0.002263296371575449
7168,0.002214561064485936
7424,0.002167099529305397
7680,0.0021225427714243565
7936,0.002079205659167206
8192,0.002039758422598084
8448,0.001996147070496508
8704,0.0019594061481815785
8960,0.0019231631876894199
9216,0.0018845314538155633
9472,0.0018549821105787751
9728,0.0018249708897092754
9984,0.0017938807515571007
10240,0.0017640319095428517
10496,0.0017383796588321034
10752,0.001496821265340816
11008,0.0014657419524456584
11264,0.001436308078617051
11520,0.0014110202782258684
11776,0.001388031040741245
12032,0.0013694043818343864
12288,0.0013509473186207894
12544,0.0013312489592692649
12800,0.001312625908781409
13056,0.0012949085714639551
13312,0.0012776747622932523
13568,0.0012636091450094564
13824,0.0012509255522048061
14080,0.0012382672183331913
14336,0.0012271099867679058
14592,0.0012176090195261807
14848,0.0012062136323065242
15104,0.0011964131662873419
15360,0.0011883230908768042
15616,0.00117749061702202
15872,0.0011685056536980976
16128,0.0011585464172426674
16384,0.0011512718445273948
16640,0.0011423626580025891
16896,0.0011352468557235644
17152,0.0011273768938723696
17408,0.0011199363338828434
17664,0.0011131272472192887
17920,0.0011078228712810695
18176,0.0011008117131532068
18432,0.0010939881928136354
18688,0.0010896797405209567
18944,0.0010831845863108949
19200,0.0010772956464937707
19456,0.001073138747799329
19712,0.0010687509102885306
19968,0.00106325889656202
20224,0.0010596576943944416
20480,0.0010551543874754606
20736,0.0010501747692477498
20992,0.0010456931128428031
21248,0.0010416625088135577
21504,0.001037657163717353
21760,0.0010341100878348535
22016,0.0010297366840000804
22272,0.0010262798185927211
22528,0.0010230575004207283
22784,0.001019903742209843
23040,0.0010160066496838049
23296,0.001011196627149354
23552,0.0010080392605194607
23808,0.001004878285470561
24064,0.0010023307416526153
24320,9.994728738001862E-4
24576,9.966402648807979E-4
24832,9.931076226743236E-4
25088,9.903110979449896E-4
25344,9.869805272028302E-4
25600,9.846494885252192E-4
25856,9.82783935899326E-4
26112,9.801714405392788E-4
26368,9.77411E-4
26624,9.752734740327641E-4
26880,9.733607629836182E-4
27136,9.719761885674452E-4
27392,9.691891972812829E-4
27648,9.669267741373302E-4
27904,9.645465907981877E-4
28160,9.617774419658418E-4
28416,9.600574294179157E-4
28672,9.578235542000698E-4
28928,9.557145761589405E-4
29184,9.53163105263158E-4
29440,9.512967845939353E-4
29696,9.48973697107006E-4
29952,9.470181641687E-4
30208,9.453124255838271E-4
30464,9.430821188567446E-4
30720,9.408304011850819E-4
30976,9.391317995817358E-4
31232,9.3705850644824E-4
31488,9.356204046706171E-4
31744,9.337897689090276E-4
32000,9.32708516207738E-4
32256,9.303176273963054E-4
32512,9.293398609271524E-4
32768,9.275342046009062E-4
33024,9.256785894039736E-4
33280,9.234911045660509E-4
33536,9.21353578598815E-4
33792,9.196299975601256E-4
34048,9.181240944579993E-4
34304,9.163113011502267E-4
34560,9.146912063436737E-4
34816,9.128355911467411E-4
35072,9.113760784245382E-4
35328,9.106124214011852E-4
35584,9.09149340188219E-4
35840,9.071759647960963E-4
