cache_lines,MRC
256,0.0840708
512,0.07636852984865503
768,0.06712916452020055
1024,0.06073978609756944
1280,0.05642617892750032
1536,0.05614445511874848
1792,0.05610624816405933
2048,0.05563139029863708
2304,0.05553188427378732
2560,0.05545169165460461
2816,0.05530348225894232
3072,0.05515905157308444
3328,0.05513092117787376
3584,0.052986713292187265
3840,0.05289056612049699
4096,0.05285025988258316
4352,0.0528141522111187
4608,0.05274025744161002
4864,0.052689034930927865
5120,0.052636972706955845
5376,0.05258994876272305
5632,0.0525328482590118
5888,0.05245895348950312
6144,0.05242074653481397
6400,0.05235440918491414
6656,0.05224860531039034
6912,0.05220703950254171
7168,0.05215119856876526
7424,0.052056730823654744
7680,0.052006767882907395
7936,0.05195428580229043
8192,0.051873253469817845
8448,0.05180901540314269
8704,0.05173931920008337
8960,0.05168893640269109
9216,0.05162217919614632
9472,0.051534429157354754
9728,0.05149538248937575
9984,0.051442900408758784
10240,0.05135263123009761
10496,0.051312324992183786
10752,0.05126572090459593
11008,0.05119224599173218
11264,0.05114228305098484
11520,0.05108266340740397
11776,0.051046555735939504
12032,0.05101548634421427
12288,0.050978538959459925
12544,0.05097014182656121
12800,0.05095754612721314
13056,0.050603187118887435
13312,0.048357373925126505
13568,0.048277181305943793
13824,0.048270043742979885
14080,0.04826584517653052
14336,0.048250310480667906
14592,0.04824653177086348
14848,0.04823813463796477
15104,0.04822343965539202
15360,0.048211263812688886
15616,0.04818733198392756
15872,0.04818187384754339
16128,0.04817767528109403
16384,0.048163400155166215
16640,0.04816172072858648
16896,0.04814954488588335
17152,0.04814114775298463
17408,0.04813820875647008
17664,0.048121414490672657
17920,0.048118475494158104
18176,0.04811049821790432
18432,0.048098742231846126
18688,0.04809664294862145
18944,0.0480832075359835
19200,0.048079008969534154
19456,0.0480748104030848
19712,0.04805969556386711
19968,0.04805759628064243
20224,0.04804626015122916
20480,0.04803870273162032
20736,0.04803534387846083
20992,0.04801561061614886
21248,0.048007633339895085
21504,0.047997136923771694
21760,0.047985800794358435
22016,0.04798412136777869
22272,0.04797068595514074
22528,0.04796648738869139
22784,0.047961029252307226
23040,0.04794759383966928
23296,0.04794591441308954
23552,0.047934158427031345
23808,0.047927020864067436
24064,0.047924081867552884
24320,0.04790854717169026
24576,0.04790476846188584
24832,0.04788923376602322
25088,0.047857744517653046
25344,0.04785018709804421
25600,0.04783507225882653
25856,0.047830873692377165
26112,0.04782499569934806
26368,0.0478124
26624,0.04781076130849898
26880,0.04779765177649084
27136,0.04779109701048677
27392,0.04778700028173423
27648,0.047771842385349816
27904,0.04776938434809829
28160,0.04775914252621693
28416,0.04775053939583659
28672,0.04774726201283455
28928,0.047732104116450146
29184,0.04772882673344811
29440,0.04772227196744404
29696,0.04770957210831116
29952,0.04770752374393488
30208,0.047693594866176234
30464,0.047688678791673184
30720,0.04768376271717013
30976,0.04766942416653623
31232,0.047666966129284706
31488,0.04765426627015182
31744,0.0476473018312725
32000,0.04764402444827046
32256,0.047630095570511816
32512,0.047627227860385035
32768,0.04761739571137893
33024,0.04760797323524808
33280,0.04735438572546564
33536,0.04715200732509
33792,0.04714627190483644
34048,0.047136439755830324
34304,0.04712373989669745
34560,0.04711923349506964
34816,0.047102436907184214
35072,0.047096291814055405
35328,0.04708686933792455
35584,0.04707253078729065
35840,0.04706802438566285
36096,0.04705286648927844
36352,0.04704549237752386
36608,0.04703770859289404
36864,0.04702214102363437
37120,0.04701763462200657
37376,0.04700329607137267
37632,0.04699469294099232
37888,0.046987728502113
38144,0.0469733899514791
38400,0.04696929322272656
38656,0.046529304554703395
38912,0.046423608952887774
39168,0.046200337235874155
39424,0.04587218926279543
39680,0.045863586132415084
39936,0.04584719921740491
40192,0.045834089685396776
40448,0.04582384786351541
40704,0.045801315855376425
40960,0.04578779665049303
41216,0.04576772267960557
41472,0.04575584216622319
41728,0.04574560034434184
41984,0.04572716506495539
42240,0.0457189716074503
42496,0.04570176534668962
42752,0.04569111385193301
43008,0.0456804623571764
43264,0.04566202707778995
43520,0.04565383362028486
43776,0.04563539834089842
44032,0.04562515651901706
44288,0.04561327600563468
44544,0.04559688909062451
44800,0.04558992465174519
45056,0.04557067002660823
45312,0.04556165722335263
45568,0.0455485476913445
45824,0.045533389794960084
46080,0.04552478666457974
46336,0.04550676105806856
46592,0.045498157927688215
46848,0.04548340970417906
47104,0.045469071153545156
47360,0.045459648677414304
47616,0.045440803725152606
47872,0.04543301994052277
48128,0.0454166330255126
48384,0.0454022944748787
48640,0.04539287199874784
48896,0.0453744367193614
49152,0.04536665293473157
49408,0.0453502660197214
49664,0.04533838550633902
49920,0.0453269146658319
50176,0.045308889059320706
50432,0.045301514947566124
50688,0.04528348934105494
50944,0.045274066864924085
51200,0.04526177667866645
51456,0.045245799436531536
51712,0.045238015651901706
51968,0.04521876102676475
52224,0.0452093385506339
52480,0.045195
52736,0.04518223151718357
52992,0.04517410611902766
53248,0.04515553378038558
53504,0.04514779530595139
53760,0.045132318357082986
54016,0.04512071064543168
54272,0.04511181139983235
54528,0.0450940129086337
54784,0.04508666135792121
55040,0.045070023637887674
55296,0.04505996362112322
55552,0.04504951668063705
55808,0.04503171818943839
56064,0.04502359279128248
56320,0.04500540737636211
56576,0.044995734283319364
56832,0.0449818050293378
57088,0.04496671500419111
57344,0.04495897652975692
57600,0.044942338809723384
57856,0.04493460033528918
58112,0.044919897233864206
58368,0.04490635490360436
58624,0.04489706873428331
58880,0.044880431014249794
59136,0.04487269253981559
59392,0.044854120201173506
59648,0.04483864325230511
59904,0.04482316630343671
60160,0.04480691550712489
60416,0.0447991770326907
60672,0.044781765465213744
60928,0.04477325314333613
61184,0.044760871584241406
61440,0.044746942330259845
61696,0.04473765616093881
61952,0.04471985766974015
62208,0.04471250611902766
62464,0.04469973763621123
62720,0.04468735607711651
62976,0.04467613528918692
63232,0.04466220603520536
63488,0.04465291986588432
63744,0.044633186756077116
64000,0.04462351366303437
64256,0.044611132103939646
64512,0.04459642900251467
64768,0.044586368985750205
65024,0.04457011818943839
65280,0.04456005817267393
65536,0.04454535507124895
65792,0.04453219966471081
66048,0.04452175272422464
66304,0.044507436546521374
66560,0.04449737652975692
66816,0.044480351886001676
67072,0.04447029186923722
67328,0.04445829723386421
67584,0.04444204643755239
67840,0.0444308256496228
68096,0.04441573562447611
68352,0.04440567560771165
68608,0.044389037887678125
68864,0.04437588248113999
69120,0.044363887845766975
69376,0.04434725012573344
69632,0.044337190108968985
69888,0.04432055238893546
70144,0.04430933160100587
70400,0.044296563118189435
70656,0.04428147309304275
70912,0.04427063922883487
71168,0.04425516227996647
71424,0.044244328415758594
71680,0.04422807761944677
71936,0.04421646990779547
72192,0.04420524911986588
72448,0.04418861139983235
72704,0.04417739061190276
72960,0.044160752891869236
73216,0.04415030595138307
73472,0.044135602849958086
73728,0.04411548281642917
73984,0.04410232740989103
74240,0.044084915842414085
74496,0.044074081978206205
74752,0.044053575020955575
75008,0.04403848499580888
75264,0.0440233949706622
75520,0.04400598340318525
75776,0.04399360184409053
76032,0.043976964124057
76288,0.04396458256496228
76544,0.043946397150041915
76800,0.04393130712489522
77056,0.04391699094719195
77312,0.043898031684828163
77568,0.04388603704945516
77824,0.04386514316848282
78080,0.04384773160100587
78336,0.04382722464375524
78592,0.0438102
78848,0.043795717097814754
79104,0.043777510020781875
79360,0.04376509610462309
79616,0.04374399244715316
79872,0.04372950954496792
80128,0.0437133714539615
80384,0.0436964057685445
80640,0.04368275046076984
80896,0.04366330199212108
81152,0.04365171567037288
81408,0.043634336187750596
81664,0.04362068087997593
81920,0.04360619797779068
82176,0.04358923229237368
82432,0.043578059767830774
82688,0.043559025096387316
82944,0.04354785257184441
83200,0.043532128278043286
83456,0.04351805917306333
83712,0.043506472851315134
83968,0.04349074855751402
84224,0.043479989830176397
84480,0.043465093130785865
84736,0.043453093011832374
84992,0.04343943770405771
85248,0.04342660999069364
85504,0.043416265060561315
85760,0.043398471780733736
86016,0.043384816472959074
86272,0.04330743639556933
86528,0.04273308587462302
86784,0.04224604656399348
87040,0.04222287392049708
87296,0.042188528752457786
87552,0.04216411471734552
87808,0.041658868329683095
88064,0.04102381375872034
88320,0.041008792920168215
88576,0.04099323414524921
88832,0.04098094436825201
89088,0.040970682197560754
89344,0.04095963381217944
89600,0.04094908198344448
89856,0.040937950838622096
90112,0.040927523149048725
90368,0.0409154816503747
90624,0.040904433264993385
90880,0.04089495730899219
91136,0.04088527445438833
91392,0.040875136422858664
91648,0.04086619840322434
91904,0.04085697072554631
92160,0.040846625795413996
92416,0.040831480817700286
92672,0.04075724559907076
92928,0.0402724407933498
93184,0.03903353196070337
93440,0.03852377518350325
93696,0.038492905911988416
93952,0.03848173338744551
94208,0.0384702712048589
94464,0.038459098680315995
94720,0.03844490543617446
94976,0.038430546673150795
95232,0.03841573273320132
95488,0.03840050499604655
95744,0.03838639451134607
96000,0.03837195298888135
96256,0.038357428706975574
96512,0.03834158027401287
96768,0.03832664219490179
97024,0.03831273860880396
97280,0.038299083301029296
97536,0.038284393500241404
97792,0.038270448534423046
98048,0.03825675184692785
98304,0.038242144805581024
98560,0.03822757914395472
98816,0.03821293072288735
99072,0.03819848920042264
99328,0.038183758019914214
99584,0.038168613042200504
99840,0.03815413014001526
100096,0.03814026793363795
100352,0.03812479191816
100608,0.038109977978210516
100864,0.038094833000496806
101120,0.038080350098311566
101376,0.038066280993331605
101632,0.03805163257226425
101888,0.03803868071973858
102144,0.03802568748749239
102400,0.03801335633077467
102656,0.03800032171880795
102912,0.03798790780264917
103168,0.03797462491235927
103424,0.037961797198995194
103680,0.03794776947373577
103936,0.037934900380651164
104192,0.03792198990784604
104448,0.0379097828902899
104704,0.0378965
104960,0.037882721774814054
105216,0.0378681526545268
105472,0.037853833290587335
105728,0.037838639779430625
105984,0.03782219748653501
106240,0.037807003975378305
106496,0.037791976968453454
106752,0.037776367196717106
107008,0.03775988327776353
107264,0.037744773018722755
107520,0.03772899674275455
107776,0.03771272095409079
108032,0.037696528417542965
108288,0.037680877019748656
108544,0.03766443472685305
108800,0.037649241215696336
109056,0.03763238266222108
109312,0.037616356629905104
109568,0.03759974783277764
109824,0.03758347204411388
110080,0.03756665511669659
110336,0.037551336727366
110592,0.037534436547832783
110848,0.03751716173377789
111104,0.037500677814824315
111360,0.037485567555783535
111616,0.03746987453193126
111872,0.0374532657348038
112128,0.03743719807642985
112384,0.0374209222877661
112640,0.0374042302385227
112896,0.037387454937163375
113152,0.03737117914849961
113408,0.03735423734290844
113664,0.03733841944088228
113920,0.03732185226981277
114176,0.03730503534239549
114432,0.03728809353680431
114688,0.0372715263657348
114944,0.03725479269043345
115200,0.03723726812003078
115456,0.03721999330597589
115712,0.037203051500384714
115968,0.037186650833547066
116224,0.03717166545268017
116480,0.03715647194152347
116736,0.037140862169787126
116992,0.03712708394460118
117248,0.03711442962298025
117504,0.037102774326750444
117760,0.037092034803795845
118016,0.03708179479353681
118272,0.03707192941779944
118528,0.03706252192869967
118784,0.03705232354449859
119040,0.03704191703000769
119296,0.03703155214157476
119552,0.037021520261605545
119808,0.03701136350346242
120064,0.03700099861502949
120320,0.036990675352654524
120576,0.03698080997691716
120832,0.03697123598358554
121088,0.0369614538599641
121344,0.03695167173634265
121600,0.036941931238779174
121856,0.03693231561938959
122112,0.03692140959220313
122368,0.03691054519107463
122624,0.03690030518081559
122880,0.03689039817902026
123136,0.03688061605539882
123392,0.036870917183893306
123648,0.03686038579122852
123904,0.03684977114644781
124160,0.03683936463195692
124416,0.036830415029494745
124672,0.036821049166452936
124928,0.03681130866888946
125184,0.03680102703257245
125440,0.03679066214413952
125696,0.03677746668376507
125952,0.036760400000000006
126208,0.036742750551423446
126464,0.03672585037189023
126720,0.036709324826878685
126976,0.036691633752244164
127232,0.03667415080789946
127488,0.03665704249807643
127744,0.036640849961528596
128000,0.03662340864324186
128256,0.036605467812259554
128512,0.03658715234675558
128768,0.03657037704539626
129024,0.036553684996152865
129280,0.03653703457296743
129536,0.036520384149781995
129792,0.03650331746601693
130048,0.036486125904077966
130304,0.03646918409848679
130560,0.03645261692741729
130816,0.0364358
131072,0.036419679810380454
131328,0.036403714622584175
131584,0.03638774943478789
131840,0.03637170674607998
132096,0.03635500529962319
