reuse_time,counts
1,1604788
2,1023487
3,708900
4,515976
5,392942
6,308382
7,246235
8,200123
9,163525
10,135162
11,115040
12,97885
13,84897
14,74698
15,66233
16,58491
17,52027
18,46128
19,40900
20,37131
21,33760
22,30991
23,28494
24,26226
25,24814
26,23331
27,22004
28,20703
29,19808
30,18728
31,18087
32,17464
33,16525
34,16160
35,15625
36,15199
37,14896
38,14280
39,13817
40,13585
41,13383
42,13099
43,12893
44,12793
45,12836
46,12803
47,12808
48,12702
49,12732
50,12517
51,12688
52,12723
53,12506
54,12594
55,12560
56,12503
57,12640
58,12634
59,12520
60,12494
61,12534
62,12229
63,12385
64,12065
65,12278
66,12372
67,12189
68,12146
69,11887
70,11838
71,11559
72,11549
73,11444
74,11109
75,11012
76,11115
77,10646
78,10477
79,10432
80,9927
81,9798
82,9516
83,9261
84,8801
85,8691
86,8656
87,8076
88,7947
89,7732
90,7411
91,7273
92,7096
93,6690
94,6585
95,6480
96,6152
97,5939
98,5669
99,5615
100,5331
101,5150
102,5045
103,5062
104,4865
105,4665
106,4646
107,4490
108,4520
109,4374
110,4277
111,4302
112,4124
113,4135
114,4051
115,4194
116,4063
117,4110
118,4059
119,4001
120,4020
121,4182
122,3978
123,4060
124,3916
125,4042
126,3962
127,4009
128,3941
129,4104
130,4105
131,4052
132,3966
133,3943
134,3935
135,3887
136,3769
137,3776
138,3765
139,3878
140,3816
141,3772
142,3663
143,3778
144,3804
145,3636
146,3562
147,3633
148,3587
149,3627
150,3584
151,3604
152,3499
153,3587
154,3409
155,3413
156,3385
157,3479
158,3368
159,3421
160,3242
161,3300
162,3236
163,3315
164,3151
165,3206
166,3191
167,3195
168,3179
169,3029
170,3079
171,3136
172,3108
173,3103
174,3034
175,3098
176,3036
177,2940
178,2930
179,3066
180,3076
181,3030
182,3009
183,3069
184,2927
185,2880
186,3048
187,2815
188,2807
189,2820
190,2703
191,2746
192,2673
193,2708
194,2726
195,2622
196,2620
197,2519
198,2511
199,2517
200,2354
201,2358
202,2403
203,2284
204,2244
205,2242
206,2183
207,2200
208,2250
209,2093
210,2107
211,2142
212,2057
213,2069
214,1938
215,1967
216,1946
217,1834
218,1971
219,1863
220,1860
221,1798
222,1810
223,1731
224,1764
225,1781
226,1694
227,1740
228,1684
229,1714
230,1681
231,1540
232,1637
233,1572
234,1573
235,1539
236,1503
237,1535
238,1524
239,1564
240,1502
241,1438
242,1446
243,1419
244,1416
245,1422
246,1487
247,1455
248,1423
249,1409
250,1359
251,1336
252,1286
253,1387
254,1374
255,1354
256,1334
258,2605
260,2690
262,2520
264,2526
266,2475
268,2448
270,2373
272,2409
274,2271
276,2303
278,2213
280,2155
282,2050
284,1981
286,1899
288,1918
290,1772
292,1778
294,1720
296,1633
298,1616
300,1571
302,1481
304,1471
306,1403
308,1386
310,1300
312,1259
314,1199
316,1229
318,1269
320,1165
322,1165
324,1123
326,1188
328,1168
330,1163
332,1214
334,1227
336,1278
338,1337
340,1298
342,1460
344,1428
346,1470
348,1532
350,1602
352,1640
354,1753
356,1794
358,1891
360,1898
362,2022
364,2135
366,2115
368,2192
370,2266
372,2265
374,2301
376,2397
378,2343
380,2327
382,2318
384,2315
386,2400
388,2362
390,2305
392,2440
394,2238
396,2414
398,2282
400,2265
402,2292
404,2139
406,2127
408,2075
410,2108
412,2050
414,2054
416,1976
418,2032
420,2073
422,1942
424,1880
426,1870
428,1855
430,1775
432,1771
434,1818
436,1759
438,1726
440,1743
442,1715
444,1706
446,1596
448,1599
450,1576
452,1551
454,1552
456,1476
458,1464
460,1431
462,1362
464,1356
466,1320
468,1356
470,1257
472,1221
474,1204
476,1208
478,1139
480,1135
482,1102
484,1080
486,1025
488,982
490,916
492,894
494,896
496,882
498,841
500,818
502,834
504,749
506,820
508,772
510,781
512,735
514,676
516,742
518,689
520,683
522,659
524,632
526,621
528,631
530,638
532,601
534,634
536,562
538,585
540,569
542,574
544,584
546,574
548,520
550,555
552,553
554,543
556,517
558,522
560,519
562,498
564,530
566,460
568,489
570,450
572,484
574,451
576,458
578,435
580,396
582,390
584,415
586,357
588,404
590,379
592,342
594,369
596,331
598,350
600,342
602,323
604,292
606,316
608,338
610,338
612,324
614,313
616,345
618,306
620,318
622,283
624,315
626,285
628,303
630,305
632,305
634,287
636,290
638,326
640,293
642,264
644,319
646,294
648,287
650,277
652,276
654,279
656,289
658,292
660,299
662,302
664,284
666,284
668,277
670,290
672,302
674,284
676,286
678,296
680,271
682,306
684,298
686,294
688,292
690,284
692,299
694,323
696,290
698,291
700,314
702,317
704,312
706,315
708,292
710,300
712,330
714,350
716,332
718,392
720,352
722,366
724,366
726,342
728,365
730,338
732,336
734,386
736,378
738,352
740,396
742,370
744,392
746,379
748,404
750,377
752,384
754,348
756,388
758,375
760,421
762,381
764,363
766,383
768,369
772,751
776,735
780,787
784,799
788,767
792,779
796,742
800,755
804,778
808,754
812,788
816,798
820,728
824,742
828,785
832,722
836,775
840,741
844,751
