reuse_time,counts
1,8186300
2,5248290
3,4653573
4,3780303
5,3128430
6,2645005
7,2199731
8,1771503
9,1414178
10,1156937
11,988875
12,874696
13,793976
14,730385
15,669013
16,607624
17,540988
18,477773
19,417379
20,367269
21,326021
22,289595
23,261399
24,237050
25,220586
26,208846
27,204200
28,204170
29,205669
30,206585
31,203879
32,196488
33,186676
34,173510
35,157677
36,141675
37,126994
38,114484
39,102969
40,94867
41,88381
42,82541
43,77214
44,72850
45,67965
46,63128
47,58594
48,54812
49,50810
50,47257
51,44120
52,41968
53,40147
54,39253
55,38398
56,38351
57,38978
58,40208
59,41170
60,42491
61,43341
62,44328
63,44613
64,44968
65,44625
66,43754
67,42429
68,40898
69,39366
70,37517
71,36306
72,34391
73,32700
74,31167
75,29509
76,27782
77,26196
78,24799
79,23219
80,22020
81,20331
82,18872
83,17795
84,16488
85,15743
86,14937
87,14445
88,13968
89,13577
90,13535
91,13329
92,13476
93,13562
94,13308
95,13155
96,13326
97,13086
98,12809
99,12673
100,12349
101,11945
102,11586
103,10855
104,10592
105,10185
106,9881
107,9343
108,8903
109,8833
110,8447
111,8370
112,8137
113,8298
114,8017
115,8260
116,8202
117,8358
118,8633
119,8478
120,8754
121,8678
122,8558
123,8840
124,8598
125,8575
126,8528
127,8366
128,8399
129,8275
130,7825
131,7785
132,7540
133,7510
134,7376
135,7305
136,7208
137,7334
138,7379
139,7262
140,7463
141,7382
142,7565
143,7646
144,7566
145,7960
146,8090
147,8269
148,8311
149,8545
150,8611
151,8592
152,8792
153,8690
154,8618
155,8552
156,8334
157,8403
158,7955
159,7836
160,7387
161,7272
162,6930
163,6782
164,6527
165,6093
166,5865
167,5669
168,5447
169,5069
170,5075
171,5026
172,4892
173,4614
174,4651
175,4481
176,4497
177,4342
178,4273
179,4152
180,4362
181,4182
182,4106
183,3944
184,3879
185,3962
186,3820
187,3811
188,3657
189,3613
190,3627
191,3630
192,3449
193,3356
194,3299
195,3207
196,3312
197,3188
198,3244
199,3063
200,3024
201,2945
202,2846
203,2824
204,2819
205,2720
206,2810
207,2761
208,2825
209,2813
210,2833
211,2772
212,2839
213,2839
214,2868
215,2902
216,2995
217,3063
218,3099
219,3316
220,3276
221,3532
222,3552
223,3741
224,3809
225,3967
226,3949
227,4061
228,4220
229,4427
230,4461
231,4544
232,4491
233,4676
234,4556
235,4616
236,4528
237,4549
238,4573
239,4520
240,4510
241,4349
242,4284
243,4212
244,4140
245,3939
246,3826
247,3661
248,3616
249,3369
250,3214
251,3218
252,3124
253,3024
254,3037
255,2802
256,2867
258,5659
260,5513
262,5624
264,5540
266,5821
268,5930
270,6270
272,6465
274,6802
276,7018
278,7341
280,7758
282,8146
284,8553
286,8887
288,9092
290,9606
292,9416
294,9691
296,9756
298,9625
300,9253
302,9085
304,8889
306,8378
308,7728
310,7449
312,6984
314,6703
316,6329
318,6030
320,5957
322,5801
324,5816
326,6053
328,6170
330,6347
332,6766
334,7112
336,7406
338,7837
340,8182
342,8536
344,8805
346,9183
348,9295
350,9287
352,9325
354,9423
356,9240
358,9017
