reuse_time,counts
1,15314512
2,7028882
3,7593927
4,6904679
5,6658375
6,4913050
7,3660226
8,3849241
9,3849808
10,3385948
11,2750182
12,2262637
13,1861818
14,1356750
15,934542
16,671009
17,773931
18,759486
19,599673
20,418182
21,396990
22,359909
23,363383
24,425286
25,555125
26,695949
27,767476
28,724799
29,586238
30,417870
31,292520
32,226950
33,193908
34,196391
35,214125
36,239522
37,256096
38,255688
39,231544
40,188118
41,137918
42,94769
43,69737
44,57688
45,53417
46,54028
47,59068
48,67391
49,79061
50,93120
51,109863
52,131030
53,160190
54,194982
55,231555
56,258943
57,268149
58,255459
59,224199
60,182854
61,142632
62,109530
63,86211
64,72311
65,64727
66,64250
67,67015
68,72335
69,77473
70,80346
71,78445
72,71807
73,62109
74,51305
75,40710
76,32394
77,27067
78,23605
79,21279
80,19956
81,19743
82,20189
83,21170
84,22544
85,24209
86,26903
87,29001
88,31131
89,32878
90,33386
91,31795
92,28976
93,24621
94,20975
95,17539
96,16249
97,15238
98,14673
99,13358
100,12135
101,10271
102,8832
103,7704
104,7468
105,8059
106,8976
107,10809
108,13134
109,15646
110,18149
111,20731
112,22790
113,24589
114,24663
115,24647
116,23630
117,22712
118,22066
119,21384
120,21017
121,21071
122,21061
123,21064
124,20928
125,20553
126,20657
127,21235
128,21714
129,23150
130,24441
131,25780
132,26297
133,26461
134,25267
135,22999
136,20510
137,17979
138,15243
139,13274
140,11395
141,10529
142,9774
143,8971
144,8134
145,7448
146,6606
147,5801
148,4855
149,4168
150,3598
151,3208
152,2758
153,2500
154,2278
155,2113
156,2041
157,1925
158,1851
159,1934
160,1861
161,1929
162,2063
163,2261
164,2384
165,2420
166,2599
167,2746
168,2765
169,2934
170,3053
171,3170
172,3451
173,3595
174,3862
175,4001
176,4256
177,4476
178,4558
179,4419
180,4219
181,3934
182,3467
183,3201
184,2847
185,2430
186,2143
187,1819
188,1750
189,1666
190,1608
191,1668
192,1757
193,1782
194,1900
195,1948
196,1835
197,2007
198,1939
199,1954
200,1971
201,2045
202,2164
203,2195
204,2300
205,2438
206,2526
207,2532
208,2739
209,2812
210,2861
211,3010
212,2976
213,3146
214,3249
215,3347
216,3454
217,3499
218,3490
219,3665
220,3833
221,3861
222,3944
223,4011
224,4099
225,3948
226,3987
227,3992
228,4150
229,4053
230,3831
231,3609
232,3471
233,3315
234,3022
235,2871
236,2680
237,2467
238,2416
239,2403
240,2357
241,2336
242,2406
243,2344
244,2443
245,2434
246,2621
247,2549
248,2638
249,2676
250,2779
251,2865
252,2952
253,3054
254,3125
255,3239
256,3404
258,6682
260,7409
262,7898
264,8236
266,8774
268,9110
270,9857
272,11623
274,14526
276,18370
278,22208
280,25415
282,25837
284,23521
286,18746
288,13322
290,8783
292,5499
294,4022
296,3400
298,3502
300,3875
302,4480
304,4931
306,5473
308,5915
310,5910
312,6098
314,5801
316,5504
318,5170
320,5175
322,5341
324,5220
326,5135
328,4988
330,4539
332,4009
334,3390
336,2798
338,2620
340,2385
342,2329
344,2177
346,2129
348,2141
350,2193
352,2320
354,2411
356,2640
358,2626
360,2744
362,2695
364,2563
366,2358
368,2069
370,1969
372,1831
374,1651
376,1694
378,1594
380,1540
382,1556
384,1595
386,1555
388,1590
390,1655
392,1713
394,2019
396,2224
398,2527
400,2924
402,3580
404,3971
406,4699
408,5420
410,6291
412,7316
414,8068
