reuse_time,counts
1,12446553
2,6621531
3,6729181
4,5904037
5,4947311
6,3923770
7,3558826
8,3353860
9,2924576
10,2373699
11,1877482
12,1458332
13,1141823
14,937861
15,818561
16,731567
17,646453
18,581293
19,559244
20,574167
21,605309
22,626170
23,617163
24,564834
25,482546
26,397374
27,331180
28,286786
29,265605
30,253662
31,242735
32,228616
33,205855
34,177534
35,148610
36,124514
37,107717
38,101008
39,102069
40,111391
41,126427
42,145593
43,166126
44,185556
45,203623
46,215074
47,218843
48,214218
49,201397
50,182822
51,159681
52,136027
53,115488
54,99284
55,87398
56,80481
57,76471
58,74678
59,72680
60,69768
61,66880
62,62354
63,56940
64,52412
65,47157
66,43300
67,39619
68,37228
69,35121
70,34380
71,33224
72,33028
73,32065
74,31443
75,30317
76,29103
77,27392
78,25240
79,23294
80,21038
81,19526
82,18486
83,17250
84,17115
85,17308
86,17924
87,19005
88,20678
89,22630
90,24651
91,27323
92,29179
93,30745
94,32222
95,32897
96,32693
97,32739
98,32048
99,31228
100,29853
101,28578
102,27703
103,26919
104,26312
105,26155
106,25645
107,25880
108,25463
109,25344
110,24999
111,24314
112,23809
113,22988
114,21846
115,20283
116,18692
117,17212
118,15540
119,14054
120,12596
121,11120
122,9842
123,8739
124,8022
125,6961
126,6160
127,5421
128,5009
129,4508
130,4435
131,4168
132,4208
133,4342
134,4458
135,4544
136,4911
137,5158
138,5639
139,5799
140,6019
141,6289
142,6401
143,6612
144,6734
145,6822
146,6842
147,6789
148,6509
149,6456
150,6227
151,5969
152,5570
153,5360
154,4927
155,4538
156,4291
157,4007
158,3679
159,3544
160,3449
161,3217
162,3269
163,3373
164,3217
165,3351
166,3355
167,3434
168,3522
169,3685
170,3599
171,3745
172,3939
173,3964
174,4081
175,4150
176,4400
177,4489
178,4629
179,4648
180,4875
181,4813
182,4903
183,4944
184,5133
185,5165
186,4995
187,4977
188,5075
189,4978
190,4858
191,4700
192,4571
193,4494
194,4428
195,4199
196,4166
197,4051
198,3931
199,3829
200,3657
201,3569
202,3707
203,3674
204,3623
205,3638
206,3599
207,3721
208,3733
209,3894
210,4126
211,4240
212,4290
213,4307
214,4632
215,4757
216,4957
217,5206
218,5320
219,5479
220,5868
221,6145
222,6227
223,6620
224,6984
225,7066
226,7477
227,7709
228,7975
229,8243
230,8323
231,8534
232,8557
233,8669
234,8566
235,8418
236,8229
237,7828
238,7524
239,7209
240,6606
241,6066
242,5551
243,5035
244,4649
245,4233
246,3947
247,3695
248,3340
249,3171
250,3123
251,3047
252,3036
253,2990
254,2973
255,2946
256,2836
258,6095
260,6155
262,6348
264,6124
266,6154
268,6077
270,5822
272,5506
274,5103
276,4658
278,4488
280,4096
282,3852
284,3580
286,3306
288,3120
290,3148
292,3101
294,3093
296,3150
298,3213
300,3239
302,3071
304,2970
306,2920
308,2742
310,2638
312,2437
314,2418
316,2252
318,2258
320,2320
322,2385
324,2676
326,2781
328,3076
330,3462
332,3993
334,4310
336,5018
338,5544
340,5995
342,6640
344,7321
346,7602
348,7821
350,8005
352,7938
354,7775
356,7252
358,6473
360,5904
362,5289
364,4481
366,4048
368,3677
370,3321
372,3049
374,2720
376,2711
378,2749
380,2756
382,2891
384,3054
386,3158
388,3331
390,3577
392,3872
394,4011
396,4260
398,4495
400,4539
402,4574
404,4593
406,4420
408,4404
410,4150
412,3994
414,4063
416,4068
418,4275
420,4511
422,4942
424,5518
426,6191
428,6861
430,7252
432,8000
434,8217
436,8817
438,8933
440,8710
442,8280
444,8169
446,7609
448,6776
450,6108
452,5704
454,5228
456,4927
458,4428
460,4159
462,4132
464,3884
466,3778
468,3688
470,3676
472,3514
474,3368
476,3293
478,3157
480,3237
482,3333
484,3145
486,3469
488,3602
490,3943
492,4178
494,4490
496,4814
498,5115
500,5295
502,5745
504,6250
506,6576
508,6873
510,6895
512,7238
514,7499
516,7552
518,7890
520,8103
522,8091
524,8217
526,8024
528,7846
530,7676
532,7362
534,7103
536,6649
538,6164
540,5685
542,5348
544,4938
546,4457
548,4192
550,3943
552,3496
554,3488
556,3144
558,3051
560,2945
562,2935
564,2795
566,2753
568,2670
570,2652
572,2609
574,2632
576,2650
578,2701
580,2580
582,2733
584,2806
586,2833
588,3062
590,3295
592,3414
594,3830
596,4028
598,4267
600,4499
602,4830
604,5088
606,5281
608,5402
610,5430
612,5631
614,5610
616,5600
618,5354
620,5124
622,4940
624,4599
626,4291
628,3852
630,3617
632,3199
634,2919
636,2601
638,2284
640,2200
642,1960
644,1794
646,1683
648,1501
650,1460
652,1407
654,1336
656,1392
658,1330
660,1339
662,1306
664,1284
666,1367
668,1392
670,1430
672,1547
674,1672
676,1847
678,1913
