reuse_time,counts
1,9835402
2,5917840
3,5558229
4,4606976
5,3789629
6,3246526
7,2855450
8,2407519
9,1929561
10,1523422
11,1225434
12,1019530
13,884995
14,793935
15,735159
16,694052
17,663198
18,629364
19,583066
20,522814
21,457598
22,399791
23,351638
24,311433
25,280705
26,253641
27,227333
28,203683
29,183900
30,170191
31,164109
32,164495
33,172552
34,182332
35,191294
36,199202
37,203985
38,200570
39,192746
40,179922
41,163304
42,147137
43,129114
44,113826
45,102335
46,92720
47,85952
48,80252
49,76580
50,72049
51,68942
52,64561
53,60625
54,56659
55,52947
56,49833
57,46197
58,43093
59,40118
60,37479
61,35393
62,33269
63,31496
64,30230
65,28891
66,28213
67,28468
68,28989
69,30329
70,31798
71,33715
72,35156
73,36828
74,38607
75,39442
76,40078
77,39995
78,40202
79,39352
80,37985
81,36832
82,35234
83,33776
84,32381
85,31100
86,30074
87,28835
88,28083
89,26793
90,25727
91,24763
92,23295
93,22195
94,20598
95,18928
96,17569
97,16149
98,14793
99,13375
100,12393
101,11070
102,10653
103,10086
104,9582
105,9317
106,9101
107,8963
108,9367
109,9434
110,9565
111,9848
112,9942
113,10229
114,10290
115,10323
116,10224
117,10211
118,10052
119,9824
120,9503
121,8985
122,8703
123,8308
124,7942
125,7788
126,7123
127,6506
128,6442
129,6243
130,6065
131,5906
132,5889
133,5827
134,5583
135,5826
136,5814
137,5981
138,6227
139,6221
140,6318
141,6407
142,6550
143,6696
144,6767
145,6695
146,6978
147,7155
148,7014
149,6962
150,7049
151,7025
152,6799
153,6648
154,6569
155,6301
156,6228
157,6182
158,5847
159,5710
160,5431
161,5527
162,5485
163,5442
164,5499
165,5485
166,5477
167,5515
168,5648
169,5945
170,5902
171,6119
172,6318
173,6534
174,6747
175,6905
176,7331
177,7477
178,7625
179,7759
180,7870
181,7991
182,8217
183,8203
184,8178
185,8167
186,8198
187,8111
188,7886
189,7681
190,7416
191,7058
192,6930
193,6587
194,6220
195,6001
196,5576
197,5401
198,5152
199,4740
200,4466
201,4344
202,4228
203,4017
204,4007
205,3840
206,3847
207,3808
208,3851
209,3760
210,3694
211,3613
212,3575
213,3623
214,3446
215,3505
216,3420
217,3356
218,3408
219,3327
220,3199
221,3064
222,3080
223,2965
224,2848
225,2845
226,2827
227,2681
228,2607
229,2655
230,2467
231,2554
232,2470
233,2384
234,2399
235,2437
236,2418
237,2247
238,2288
239,2234
240,2234
241,2157
242,2130
243,2051
244,2106
245,2025
246,2103
247,1956
248,1958
249,2006
250,1962
251,2023
252,2020
253,1928
254,1943
255,1903
256,1989
258,4105
260,4335
262,4559
264,4952
266,5442
268,5989
270,6528
272,6894
274,7474
276,7836
278,8300
280,8233
282,8436
284,8459
286,8010
288,7480
290,7181
292,6557
294,6140
296,5669
298,5190
300,4818
302,4371
304,4174
306,4202
308,4143
310,4179
312,4186
314,4324
316,4583
318,4743
320,4908
322,5014
324,5140
326,5221
328,5329
330,5640
332,5922
334,6223
336,6465
338,6718
340,7367
342,7647
344,7756
346,8382
348,8464
350,8837
352,9027
354,8924
356,8906
358,8676
360,8337
362,7685
364,7436
366,6975
368,6538
370,6038
372,5665
374,5475
376,5044
378,4870
380,4776
382,4575
384,4440
386,4412
388,4607
390,4719
392,4885
394,5141
396,5462
398,5765
400,6031
402,6336
404,6961
406,7101
408,7489
410,8021
412,8323
414,8270
416,8501
418,8688
420,8885
422,8609
424,8597
426,8371
428,8246
430,7883
432,7565
434,7123
436,6617
438,6164
440,5664
442,5545
444,5189
446,4694
448,4505
450,4210
452,4004
454,3721
456,3632
458,3636
460,3662
462,3513
464,3514
466,3688
468,3891
470,3924
472,4166
474,4281
476,4493
478,4769
480,4987
482,5098
484,5327
486,5351
488,5580
490,5683
492,5811
494,5694
496,5685
498,5476
500,5312
502,4939
504,4813
506,4284
508,4060
510,3783
512,3423
514,3245
516,2876
518,2678
520,2474
522,2296
524,2224
526,2088
528,2114
530,2089
532,2029
534,2113
536,2152
538,2278
540,2292
542,2426
544,2556
546,2865
548,3051
550,3120
552,3178
554,3450
556,3544
558,3536
560,3802
562,3729
564,3724
566,3669
568,3737
570,3637
572,3389
574,3260
576,3107
578,3018
580,2827
582,2614
584,2447
586,2185
588,2077
590,1991
592,1761
594,1720
596,1614
598,1519
600,1585
602,1431
604,1383
606,1456
608,1493
610,1473
612,1484
614,1486
616,1555
618,1591
620,1724
622,1840
624,1882
626,1956
628,1984
630,1960
632,2103
634,2146
636,2137
638,2133
640,2178
642,2202
644,2183
646,2193
648,2265
650,2263
652,2132
654,2160
656,2188
658,2211
660,2145
662,2150
664,2138
666,2062
668,2068
670,2103
672,2066
674,2228
676,2084
678,2195
680,2225
682,2301
684,2347
686,2387
688,2454
690,2590
692,2716
694,2765
696,2904
698,2890
700,2932
702,3100
704,3109
706,3243
708,3248
710,3096
712,3037
714,3121
716,3012
718,2967
720,2896
722,2904
724,2757
726,2656
728,2565
730,2379
732,2198
734,2134
736,2104
738,1951
740,1933
742,1779
744,1741
746,1674
748,1589
750,1576
752,1530
754,1530
756,1512
758,1525
760,1578
762,1579
764,1580
766,1682
768,1768
772,3630
776,3926
780,4134
784,4270
788,4396
792,4419
796,4507
800,4469
804,4380
808,4201
812,4057
816,3870
820,3729
824,3648
828,3463
832,3425
836,3536
840,3484
844,3391
848,3337
852,3329
856,3304
860,3210
864,3046
868,3034
872,2865
876,2925
880,2878
884,2754
888,2796
892,2914
896,2882
900,2979
904,2940
908,3045
912,2940
916,2982
920,2941
924,2872
928,2834
932,2833
936,2761
940,2702
944,2687
948,2583
952,2638
956,2666
960,2839
964,2840
968,2936
972,3164
976,3208
980,3382
984,3528
988,3611
992,3720
996,3707
1000,3647
1004,3635
1008,3468
1012,3497
1016,3385
1020,3309
1024,3209
1028,3114
1032,3121
1036,3044
1040,3075
1044,3117
1048,2908
1052,2929
1056,2877
1060,2761
1064,2736
1068,2707
1072,2551
1076,2571
1080,2574
1084,2526
1088,2452
1092,2465
1096,2391
1100,2414
1104,2477
1108,2552
1112,2549
1116,2539
1120,2573
1124,2536
1128,2582
1132,2518
1136,2715
1140,2586
1144,2668
1148,2728
1152,2690
1156,2537
1160,2598
1164,2533
1168,2477
1172,2299
1176,2279
1180,2170
1184,2068
1188,1910
1192,1859
1196,1775
1200,1629
1204,1569
1208,1607
1212,1617
1216,1514
1220,1487
1224,1591
1228,1567
1232,1507
1236,1586
1240,1632
1244,1590
1248,1690
1252,1711
1256,1798
1260,1763
1264,1842
1268,1947
1272,1991
1276,2104
1280,2038
1284,2110
1288,2227
1292,2226
1296,2320
1300,2511
1304,2656
1308,2662
1312,2786
1316,3002
1320,3126
1324,3075
1328,3044
1332,3032
1336,2860
1340,2925
1344,2703
1348,2549
1352,2341
1356,2054
1360,1995
1364,1853
1368,1717
1372,1501
1376,1379
1380,1275
1384,1189
1388,1169
1392,1099
1396,1056
1400,980
1404,1033
1408,967
1412,959
1416,911
1420,930
1424,1009
1428,920
1432,966
1436,965
1440,903
1444,958
1448,973
1452,997
1456,1019
1460,1009
1464,992
1468,1024
1472,981
1476,1031
1480,1137
1484,1106
1488,1133
1492,1162
1496,1207
1500,1265
1504,1263
1508,1409
1512,1349
1516,1511
1520,1529
1524,1545
1528,1634
1532,1708
1536,1710
1540,1677
1544,1587
1548,1607
1552,1528
1556,1558
1560,1332
1564,1366
1568,1264
1572,1161
1576,1124
1580,997
1584,998
1588,895
1592,888
1596,846
1600,794
1604,797
1608,749
1612,753
1616,771
1620,748
1624,730
1628,780
1632,754
1636,722
1640,698
1644,731
1648,750
1652,683
1656,690
1660,679
1664,719
1668,667
1672,728
1676,684
1680,716
1684,665
1688,677
1692,626
1696,640
1700,646
1704,628
1708,552
1712,583
1716,559
1720,574
1724,566
1728,539
1732,544
1736,553
1740,525
1744,516
1748,495
1752,501
1756,467
1760,481
1764,490
1768,483
1772,433
1776,473
1780,484
1784,447
1788,451
1792,484
1800,838
1808,860
1816,842
1824,811
1832,789
1840,789
1848,799
1856,720
1864,747
1872,815
1880,782
1888,837
1896,832
1904,860
1912,843
1920,900
1928,952
1936,1017
1944,1132
1952,1245
1960,1384
1968,1516
1976,1552
1984,1667
1992,1689
2000,1749
2008,1703
2016,1762
2024,1782
2032,1768
2040,1896
2048,2196
2056,2421
2064,2854
2072,3333
2080,3894
2088,4522
2096,4852
2104,5133
2112,5111
2120,4950
2128,4690
2136,4416
2144,3936
2152,3462
2160,3183
2168,2865
2176,2543
2184,2491
2192,2378
2200,2280
2208,2379
2216,2329
2224,2463
2232,2443
2240,2609
2248,2592
2256,2741
2264,2634
2272,2579
2280,2452
2288,2277
2296,2171
2304,1920
2312,1915
2320,1712
2328,1665
2336,1662
2344,1629
2352,1633
2360,1593
2368,1723
2376,1725
2384,1914
2392,1984
2400,2193
2408,2297
2416,2426
2424,2473
2432,2536
2440,2502
2448,2436
2456,2147
2464,2025
2472,1869
2480,1729
2488,1603
2496,1429
2504,1368
2512,1386
2520,1325
2528,1239
2536,1288
2544,1260
2552,1213
2560,1218
2568,1170
2576,1234
2584,1234
2592,1256
2600,1235
2608,1305
2616,1350
2624,1399
2632,1456
2640,1565
2648,1532
2656,1652
2664,1749
2672,1825
2680,1893
2688,2001
2696,1952
2704,1977
2712,2132
2720,2345
2728,2434
2736,2587
2744,2634
2752,2562
2760,2504
2768,2315
2776,2155
2784,1858
2792,1655
2800,1416
2808,1218
2816,1132
2824,1035
2832,928
2840,875
2848,874
2856,810
2864,852
2872,885
2880,787
2888,830
2896,843
2904,815
2912,831
2920,857
2928,890
2936,868
2944,915
2952,941
2960,923
2968,913
2976,947
2984,948
2992,955
3000,897
3008,972
3016,980
3024,1002
3032,1062
3040,1172
3048,1098
3056,1135
3064,1121
3072,1119
3080,1127
3088,1112
3096,1060
3104,1062
3112,1033
3120,943
3128,958
3136,962
3144,983
3152,939
3160,948
3168,959
3176,989
3184,1011
3192,1002
3200,1009
3208,1010
3216,1005
3224,1033
3232,954
3240,939
3248,896
3256,871
3264,815
3272,726
3280,727
3288,668
3296,625
3304,602
3312,566
3320,551
3328,571
3336,504
3344,490
3352,466
3360,456
3368,466
3376,459
3384,409
3392,422
3400,449
3408,453
3416,442
3424,410
3432,402
3440,388
3448,354
3456,386
3464,386
3472,401
3480,386
3488,364
3496,409
3504,384
3512,429
3520,417
3528,449
3536,446
3544,491
3552,520
3560,515
3568,505
3576,518
3584,477
3592,501
3600,477
3608,435
3616,452
3624,418
3632,409
3640,419
3648,458
3656,444
3664,457
3672,466
3680,473
3688,470
3696,490
3704,517
3712,482
3720,529
3728,499
3736,482
3744,483
3752,438
3760,462
3768,423
3776,416
3784,435
3792,418
3800,435
3808,408
3816,431
3824,409
3832,422
3840,433
3856,880
3872,810
3888,870
3904,824
3920,968
3936,945
3952,1021
3968,1126
3984,1245
4000,1252
4016,1383
4032,1442
4048,1495
4064,1597
4080,1648
4096,1551
4112,1489
4128,1397
4144,1263
4160,1249
4176,1296
4192,1200
4208,1328
4224,1243
4240,1295
4256,1280
4272,1344
4288,1362
4304,1381
4320,1410
4336,1446
4352,1437
4368,1485
4384,1362
4400,1412
4416,1208
4432,1164
4448,1085
4464,1069
4480,1032
4496,955
4512,906
4528,869
4544,954
4560,853
4576,904
4592,861
4608,744
4624,742
4640,758
4656,735
4672,731
4688,706
4704,744
4720,657
4736,655
4752,644
4768,595
4784,586
4800,610
4816,555
4832,617
4848,697
4864,777
4880,845
4896,771
4912,858
4928,825
4944,887
4960,883
4976,827
4992,927
5008,964
5024,983
5040,1010
5056,1041
5072,1044
5088,1171
5104,1047
5120,1026
5136,1010
5152,1008
5168,977
5184,953
5200,923
5216,955
5232,963
5248,989
5264,968
5280,1045
5296,1059
5312,1092
5328,1182
5344,1109
5360,1016
5376,1019
5392,936
5408,949
5424,899
5440,905
5456,962
5472,1035
5488,1097
5504,1132
5520,1097
5536,972
5552,846
5568,722
5584,534
5600,518
5616,451
5632,412
5648,366
5664,326
5680,345
5696,323
5712,367
5728,396
5744,410
5760,415
5776,409
5792,469
5808,464
5824,483
5840,473
5856,500
5872,468
5888,468
5904,451
5920,455
5936,444
5952,490
5968,431
5984,437
6000,417
6016,433
6032,407
6048,389
6064,382
6080,366
6096,350
6112,361
6128,333
6144,334
6160,306
6176,370
6192,396
6208,367
6224,419
6240,433
6256,481
6272,491
6288,488
6304,482
6320,469
6336,518
6352,453
6368,479
6384,504
6400,546
6416,547
6432,535
6448,562
6464,524
6480,553
6496,502
6512,509
6528,428
6544,418
6560,465
6576,401
6592,403
6608,423
6624,378
6640,397
6656,370
6672,379
6688,334
6704,329
6720,369
6736,364
6752,348
6768,347
6784,374
6800,385
6816,360
6832,368
6848,382
6864,417
6880,420
6896,434
6912,494
6928,482
6944,528
6960,533
6976,589
6992,606
7008,585
7024,522
7040,553
7056,655
7072,570
7088,643
7104,590
7120,524
7136,583
7152,514
7168,541
7184,500
7200,445
7216,445
7232,420
7248,440
7264,486
7280,493
7296,437
7312,478
7328,498
7344,409
7360,445
7376,384
7392,408
7408,345
7424,336
7440,355
7456,344
7472,356
7488,365
7504,396
7520,441
7536,473
7552,500
7568,528
7584,559
7600,548
7616,553
7632,515
7648,449
7664,389
7680,397
7696,277
7712,276
7728,218
7744,195
7760,212
7776,214
7792,232
7808,211
7824,238
7840,232
7856,273
7872,286
7888,299
7904,303
7920,326
7936,320
7968,661
8000,730
8032,704
8064,703
8096,916
8128,1149
8160,1319
8192,1481
8224,1536
8256,1558
8288,1576
8320,1769
8352,2017
8384,2217
8416,2454
8448,2421
8480,2169
8512,1807
8544,1474
8576,1383
8608,1336
8640,1304
8672,1225
8704,1205
8736,1190
8768,1173
8800,1245
8832,1231
8864,1260
8896,1223
8928,1198
8960,1235
8992,1299
9024,1300
9056,1377
9088,1477
9120,1488
9152,1574
9184,1662
9216,1803
9248,1913
9280,2066
9312,2264
9344,2202
9376,2097
9408,1855
9440,1621
9472,1595
9504,1639
9536,1966
9568,2340
9600,3211
9632,4262
9664,5314
9696,5477
9728,5224
9760,4834
9792,4117
9824,3672
9856,3349
9888,3219
9920,3357
9952,3560
9984,3869
10016,4364
10048,4634
10080,4680
10112,4309
10144,4238
10176,3915
10208,3914
10240,4769
10272,7027
10304,11146
10336,15379
10368,17923
10400,16676
10432,12735
10464,7896
10496,4480
10528,2515
10560,1734
10592,1607
10624,1730
10656,1817
10688,1903
10720,1884
10752,1973
10784,1883
10816,1835
10848,1789
10880,1788
10912,1731
10944,1814
10976,1909
11008,2041
11040,2104
11072,2101
11104,1926
11136,1798
11168,1609
11200,1411
11232,1333
11264,1302
11296,1337
11328,1376
11360,1418
11392,1423
11424,1531
11456,1522
11488,1607
11520,1573
11552,1599
11584,1503
11616,1444
11648,1379
11680,1403
11712,1396
11744,1363
11776,1373
11808,1435
11840,1451
11872,1757
11904,1912
11936,2034
11968,1937
12000,1852
12032,1698
12064,1579
12096,1468
12128,1475
12160,1408
12192,1422
12224,1399
12256,1450
12288,1313
12320,1312
12352,1295
12384,1263
12416,1219
12448,1252
12480,1243
12512,1180
12544,1280
12576,1302
12608,1241
12640,1277
12672,1217
12704,1258
12736,1275
12768,1238
12800,1216
12832,1200
12864,1264
12896,1281
12928,1250
12960,1303
12992,1320
13024,1319
13056,1303
13088,1320
13120,1305
13152,1280
13184,1281
13216,1386
13248,1337
13280,1244
13312,1361
13344,1342
13376,1338
13408,1291
13440,1265
13472,1412
13504,1422
13536,1566
13568,1535
13600,1571
13632,1478
13664,1382
13696,1375
13728,1306
13760,1214
13792,1252
13824,1242
13856,1244
13888,1201
13920,1285
13952,1258
13984,1230
14016,1212
14048,1244
14080,1223
14112,1189
14144,1076
14176,1139
14208,1103
14240,1072
14272,1118
14304,1195
14336,1136
14368,1069
14400,1062
14432,1044
14464,1052
14496,1081
14528,1035
14560,1116
14592,1040
14624,1108
14656,1051
14688,1071
14720,1099
14752,1137
14784,1066
14816,1134
14848,1149
14880,1252
14912,1265
14944,1404
14976,1435
15008,1470
15040,1423
15072,1293
15104,1311
15136,1262
15168,1257
15200,1163
15232,1181
15264,1159
15296,1134
15328,1045
15360,1108
15392,1053
15424,1045
15456,1038
15488,1017
15520,1033
15552,1015
15584,1039
15616,1075
15648,1116
15680,1095
15712,980
15744,1067
15776,1005
15808,946
15840,1003
15872,998
15904,1054
15936,1001
15968,955
16000,956
16032,988
16064,938
16096,959
16128,954
16192,1830
16256,1908
16320,1875
16384,1825
16448,1823
16512,1733
16576,1634
16640,1563
16704,1456
16768,1441
16832,1452
16896,1461
16960,1520
17024,1626
17088,1647
17152,1550
17216,1440
17280,1278
17344,1337
17408,1307
17472,1296
17536,1270
17600,1294
17664,1334
17728,1429
17792,1376
17856,1353
17920,1299
17984,1210
18048,1195
18112,1192
18176,1247
18240,1284
18304,1243
18368,1326
18432,1305
18496,1270
18560,1303
18624,1356
18688,1345
18752,1352
18816,1359
18880,1391
18944,1396
19008,1319
19072,1225
19136,1191
19200,1100
19264,1063
19328,1023
19392,987
19456,995
19520,998
19584,993
19648,994
19712,997
19776,997
19840,1083
19904,1186
19968,1455
20032,1739
20096,1819
20160,1674
20224,1502
20288,1449
20352,1430
20416,1658
20480,2172
20544,2993
20608,4009
20672,5866
20736,6942
20800,6219
20864,3903
20928,1873
20992,1112
21056,923
21120,1029
21184,1110
21248,1215
21312,1150
21376,1208
21440,973
21504,861
21568,819
21632,766
21696,741
21760,889
21824,1095
21888,1272
21952,1194
22016,1036
22080,755
22144,665
22208,623
22272,595
22336,658
22400,639
22464,794
22528,998
22592,1437
22656,1902
22720,1950
22784,1540
22848,1094
22912,854
22976,742
23040,782
23104,817
23168,896
23232,950
23296,992
23360,1103
23424,1407
23488,1873
23552,2129
23616,1831
23680,1296
23744,819
23808,657
23872,544
23936,509
24000,569
24064,593
24128,614
24192,654
24256,613
24320,619
24384,606
24448,580
24512,495
24576,499
24640,538
24704,538
24768,602
24832,657
24896,758
24960,733
25024,640
25088,607
25152,668
25216,680
25280,678
25344,546
25408,588
25472,498
25536,537
25600,645
25664,817
25728,970
25792,966
25856,893
25920,710
25984,630
26048,553
26112,571
26176,512
26240,554
26304,536
26368,531
26432,510
26496,589
26560,651
26624,811
26688,1009
26752,1189
26816,1177
26880,1080
26944,966
27008,901
27072,954
27136,943
27200,937
27264,1128
27328,1554
27392,2353
27456,3260
27520,4127
27584,4071
27648,3178
27712,1977
27776,1211
27840,892
27904,1078
27968,1424
28032,1772
28096,1751
28160,1500
28224,1109
28288,927
28352,796
28416,733
28480,727
28544,716
28608,718
28672,800
28736,892
28800,1139
28864,1416
28928,1379
28992,1288
29056,1096
29120,1049
29184,1103
29248,1148
29312,1192
29376,1033
29440,838
29504,841
29568,1334
29632,3183
29696,7567
29760,14742
29824,20751
29888,22262
29952,17285
30016,9922
30080,4556
30144,1772
30208,785
30272,635
30336,547
30400,586
30464,571
30528,582
30592,566
30656,554
30720,586
30784,592
30848,684
30912,857
30976,1200
31040,1754
31104,2258
31168,2342
31232,2309
31296,2191
31360,1988
31424,1670
31488,1197
31552,880
31616,721
31680,708
31744,807
31808,896
31872,906
31936,779
32000,637
32064,539
32128,448
32192,421
32256,446
32320,439
32384,458
32448,478
32512,505
32640,1115
32768,1382
32896,1528
33024,1370
33152,1154
33280,1335
33408,1628
33536,1594
33664,3813
33792,13571
33920,25788
34048,21264
34176,11288
34304,7504
34432,3311
34560,1138
34688,779
34816,767
34944,778
35072,801
35200,816
35328,918
35456,931
35584,888
35712,911
35840,879
35968,819
36096,857
36224,1001
36352,1928
36480,4779
36608,5879
36736,3175
36864,1131
36992,780
37120,775
37248,823
37376,776
37504,674
37632,661
37760,667
37888,708
38016,755
38144,861
38272,1150
38400,2930
38528,4715
38656,3962
38784,2834
38912,3220
39040,2251
39168,1090
39296,618
39424,601
39552,630
39680,658
39808,661
39936,642
40064,654
40192,685
40320,760
40448,860
40576,843
40704,705
40832,689
40960,738
41088,881
41216,1098
41344,1909
41472,3222
41600,2979
41728,1442
41856,684
41984,586
42112,682
42240,720
42368,687
42496,568
42624,516
42752,488
42880,485
43008,479
43136,429
43264,406
43392,442
43520,450
43648,437
43776,389
43904,452
44032,524
44160,482
44288,548
44416,557
44544,534
44672,506
44800,520
44928,493
45056,478
45184,492
45312,454
45440,437
45568,453
45696,509
45824,531
45952,452
46080,460
46208,488
46336,433
46464,429
46592,438
46720,433
46848,408
46976,408
47104,403
47232,392
47360,459
47488,477
47616,427
47744,461
47872,462
48000,419
48128,410
48256,397
48384,316
48512,363
48640,339
48768,363
48896,445
49024,432
49152,467
49280,460
49408,503
49536,491
49664,391
49792,371
49920,348
50048,328
50176,323
50304,347
50432,383
50560,344
50688,352
50816,393
50944,364
51072,370
51200,353
51328,388
51456,404
51584,457
51712,597
51840,611
51968,615
52096,540
52224,597
52352,747
52480,771
52608,648
52736,513
52864,439
52992,431
53120,394
53248,388
53376,354
53504,325
53632,347
53760,370
53888,407
54016,438
54144,427
54272,375
54400,411
54528,576
54656,618
54784,577
54912,522
55040,455
55168,490
55296,471
55424,394
55552,365
55680,338
55808,323
55936,385
56064,405
56192,382
56320,357
56448,368
56576,374
56704,367
56832,381
56960,370
57088,385
57216,483
57344,664
57472,968
57600,1034
57728,752
57856,581
57984,479
58112,460
58240,467
58368,433
58496,440
58624,485
58752,531
58880,1083
59008,2475
59136,3757
59264,3504
59392,2560
59520,3300
59648,5664
59776,6194
59904,4091
60032,1779
60160,769
60288,568
60416,575
60544,541
60672,518
60800,459
60928,531
61056,488
61184,550
61312,520
61440,524
61568,528
61696,516
61824,546
61952,528
62080,564
62208,615
62336,628
62464,546
62592,462
62720,480
62848,483
62976,492
63104,505
63232,578
63360,532
63488,560
63616,538
63744,538
63872,477
64000,437
64128,494
64256,471
64384,522
64512,505
64640,500
64768,503
64896,534
65024,562
65152,650
65280,777
65536,1564
65792,1229
66048,977
66304,1161
66560,1175
66816,1244
67072,1615
67328,3145
67584,3430
67840,4583
68096,4414
68352,1511
68608,1060
68864,1053
69120,947
